id,canonical_entity_id,source_system,source_database,source_table,source_record_id,transformation_version,validation_status,ingestion_timestamp
21370,CRS_605,postgres,courses_db,courses,604,v1,loaded,2026-08-17 10:10:48.923623+00:00
21371,CRS_606,postgres,courses_db,courses,605,v1,loaded,2026-08-17 10:10:48.923623+00:00
21372,CRS_607,postgres,courses_db,courses,606,v1,loaded,2026-08-17 10:10:48.923623+00:00
21373,CRS_608,postgres,courses_db,courses,607,v1,loaded,2026-08-17 10:10:48.923623+00:00
21374,CRS_609,postgres,courses_db,courses,608,v1,loaded,2026-08-17 10:10:48.923623+00:00
21375,CRS_610,postgres,courses_db,courses,609,v1,loaded,2026-08-17 10:10:48.923623+00:00
21376,CRS_611,postgres,courses_db,courses,610,v1,loaded,2026-08-17 10:10:48.923623+00:00
21377,CRS_612,postgres,courses_db,courses,611,v1,loaded,2026-08-17 10:10:48.923623+00:00
21378,CRS_613,postgres,courses_db,courses,612,v1,loaded,2026-08-17 10:10:48.923623+00:00
21379,CRS_614,postgres,courses_db,courses,613,v1,loaded,2026-08-17 10:10:48.923623+00:00
21380,CRS_615,postgres,courses_db,courses,614,v1,loaded,2026-08-17 10:10:48.923623+00:00
21381,CRS_616,postgres,courses_db,courses,615,v1,loaded,2026-08-17 10:10:48.923623+00:00
21382,CRS_617,postgres,courses_db,courses,616,v1,loaded,2026-08-17 10:10:48.923623+00:00
21383,CRS_618,postgres,courses_db,courses,617,v1,loaded,2026-08-17 10:10:48.923623+00:00
21384,CRS_619,postgres,courses_db,courses,618,v1,loaded,2026-08-17 10:10:48.923623+00:00
21385,CRS_620,postgres,courses_db,courses,619,v1,loaded,2026-08-17 10:10:48.923623+00:00
21386,CRS_621,postgres,courses_db,courses,620,v1,loaded,2026-08-17 10:10:48.923623+00:00
21387,CRS_622,postgres,courses_db,courses,621,v1,loaded,2026-08-17 10:10:48.923623+00:00
21388,CRS_623,postgres,courses_db,courses,622,v1,loaded,2026-08-17 10:10:48.923623+00:00
21389,CRS_624,postgres,courses_db,courses,623,v1,loaded,2026-08-17 10:10:48.923623+00:00
21390,CRS_625,postgres,courses_db,courses,624,v1,loaded,2026-08-17 10:10:48.923623+00:00
21391,CRS_626,postgres,courses_db,courses,625,v1,loaded,2026-08-17 10:10:48.923623+00:00
21392,CRS_627,postgres,courses_db,courses,626,v1,loaded,2026-08-17 10:10:48.923623+00:00
21393,CRS_628,postgres,courses_db,courses,627,v1,loaded,2026-08-17 10:10:48.923623+00:00
21394,CRS_629,postgres,courses_db,courses,628,v1,loaded,2026-08-17 10:10:48.923623+00:00
21395,CRS_630,postgres,courses_db,courses,629,v1,loaded,2026-08-17 10:10:48.923623+00:00
21396,CRS_631,postgres,courses_db,courses,630,v1,loaded,2026-08-17 10:10:48.923623+00:00
21397,CRS_632,postgres,courses_db,courses,631,v1,loaded,2026-08-17 10:10:48.923623+00:00
21398,CRS_633,postgres,courses_db,courses,632,v1,loaded,2026-08-17 10:10:48.923623+00:00
21399,CRS_634,postgres,courses_db,courses,633,v1,loaded,2026-08-17 10:10:48.923623+00:00
21400,CRS_635,postgres,courses_db,courses,634,v1,loaded,2026-08-17 10:10:48.923623+00:00
21401,CRS_636,postgres,courses_db,courses,635,v1,loaded,2026-08-17 10:10:48.923623+00:00
21402,CRS_637,postgres,courses_db,courses,636,v1,loaded,2026-08-17 10:10:48.923623+00:00
21403,CRS_638,postgres,courses_db,courses,637,v1,loaded,2026-08-17 10:10:48.923623+00:00
21404,CRS_639,postgres,courses_db,courses,638,v1,loaded,2026-08-17 10:10:48.923623+00:00
21405,CRS_640,postgres,courses_db,courses,639,v1,loaded,2026-08-17 10:10:48.923623+00:00
21406,CRS_641,postgres,courses_db,courses,640,v1,loaded,2026-08-17 10:10:48.923623+00:00
21407,CRS_642,postgres,courses_db,courses,641,v1,loaded,2026-08-17 10:10:48.923623+00:00
21408,CRS_643,postgres,courses_db,courses,642,v1,loaded,2026-08-17 10:10:48.923623+00:00
21409,CRS_644,postgres,courses_db,courses,643,v1,loaded,2026-08-17 10:10:48.923623+00:00
21410,CRS_645,postgres,courses_db,courses,644,v1,loaded,2026-08-17 10:10:48.923623+00:00
21411,CRS_646,postgres,courses_db,courses,645,v1,loaded,2026-08-17 10:10:48.923623+00:00
21412,CRS_647,postgres,courses_db,courses,646,v1,loaded,2026-08-17 10:10:48.923623+00:00
21413,CRS_648,postgres,courses_db,courses,647,v1,loaded,2026-08-17 10:10:48.923623+00:00
21414,CRS_649,postgres,courses_db,courses,648,v1,loaded,2026-08-17 10:10:48.923623+00:00
21415,CRS_650,postgres,courses_db,courses,649,v1,loaded,2026-08-17 10:10:48.923623+00:00
21416,CRS_651,postgres,courses_db,courses,650,v1,loaded,2026-08-17 10:10:48.923623+00:00
21417,CRS_652,postgres,courses_db,courses,651,v1,loaded,2026-08-17 10:10:48.923623+00:00
21418,CRS_653,postgres,courses_db,courses,652,v1,loaded,2026-08-17 10:10:48.923623+00:00
21419,CRS_654,postgres,courses_db,courses,653,v1,loaded,2026-08-17 10:10:48.923623+00:00
21420,CRS_655,postgres,courses_db,courses,654,v1,loaded,2026-08-17 10:10:48.923623+00:00
21421,CRS_656,postgres,courses_db,courses,655,v1,loaded,2026-08-17 10:10:48.923623+00:00
21422,CRS_657,postgres,courses_db,courses,656,v1,loaded,2026-08-17 10:10:48.923623+00:00
21423,CRS_658,postgres,courses_db,courses,657,v1,loaded,2026-08-17 10:10:48.923623+00:00
21424,CRS_659,postgres,courses_db,courses,658,v1,loaded,2026-08-17 10:10:48.923623+00:00
21425,CRS_660,postgres,courses_db,courses,659,v1,loaded,2026-08-17 10:10:48.923623+00:00
21426,CRS_661,postgres,courses_db,courses,660,v1,loaded,2026-08-17 10:10:48.923623+00:00
21427,CRS_662,postgres,courses_db,courses,661,v1,loaded,2026-08-17 10:10:48.923623+00:00
21428,CRS_663,postgres,courses_db,courses,662,v1,loaded,2026-08-17 10:10:48.923623+00:00
21429,CRS_664,postgres,courses_db,courses,663,v1,loaded,2026-08-17 10:10:48.923623+00:00
21430,CRS_665,postgres,courses_db,courses,664,v1,loaded,2026-08-17 10:10:48.923623+00:00
21431,CRS_666,postgres,courses_db,courses,665,v1,loaded,2026-08-17 10:10:48.923623+00:00
21432,CRS_667,postgres,courses_db,courses,666,v1,loaded,2026-08-17 10:10:48.923623+00:00
21433,CRS_668,postgres,courses_db,courses,667,v1,loaded,2026-08-17 10:10:48.923623+00:00
21434,CRS_669,postgres,courses_db,courses,668,v1,loaded,2026-08-17 10:10:48.923623+00:00
21435,CRS_670,postgres,courses_db,courses,669,v1,loaded,2026-08-17 10:10:48.923623+00:00
21436,CRS_671,postgres,courses_db,courses,670,v1,loaded,2026-08-17 10:10:48.923623+00:00
21437,CRS_672,postgres,courses_db,courses,671,v1,loaded,2026-08-17 10:10:48.923623+00:00
21438,CRS_673,postgres,courses_db,courses,672,v1,loaded,2026-08-17 10:10:48.923623+00:00
21439,CRS_674,postgres,courses_db,courses,673,v1,loaded,2026-08-17 10:10:48.923623+00:00
21440,CRS_675,postgres,courses_db,courses,674,v1,loaded,2026-08-17 10:10:48.923623+00:00
21441,CRS_676,postgres,courses_db,courses,675,v1,loaded,2026-08-17 10:10:48.923623+00:00
21442,CRS_677,postgres,courses_db,courses,676,v1,loaded,2026-08-17 10:10:48.923623+00:00
21443,CRS_678,postgres,courses_db,courses,677,v1,loaded,2026-08-17 10:10:48.923623+00:00
21444,CRS_679,postgres,courses_db,courses,678,v1,loaded,2026-08-17 10:10:48.923623+00:00
21445,CRS_680,postgres,courses_db,courses,679,v1,loaded,2026-08-17 10:10:48.923623+00:00
21446,CRS_681,postgres,courses_db,courses,680,v1,loaded,2026-08-17 10:10:48.923623+00:00
21447,CRS_682,postgres,courses_db,courses,681,v1,loaded,2026-08-17 10:10:48.923623+00:00
21448,CRS_683,postgres,courses_db,courses,682,v1,loaded,2026-08-17 10:10:48.923623+00:00
21449,CRS_684,postgres,courses_db,courses,683,v1,loaded,2026-08-17 10:10:48.923623+00:00
21450,CRS_685,postgres,courses_db,courses,684,v1,loaded,2026-08-17 10:10:48.923623+00:00
21451,CRS_686,postgres,courses_db,courses,685,v1,loaded,2026-08-17 10:10:48.923623+00:00
21452,CRS_687,postgres,courses_db,courses,686,v1,loaded,2026-08-17 10:10:48.923623+00:00
21453,CRS_688,postgres,courses_db,courses,687,v1,loaded,2026-08-17 10:10:48.923623+00:00
21454,CRS_689,postgres,courses_db,courses,688,v1,loaded,2026-08-17 10:10:48.923623+00:00
21455,CRS_690,postgres,courses_db,courses,689,v1,loaded,2026-08-17 10:10:48.923623+00:00
21456,CRS_691,postgres,courses_db,courses,690,v1,loaded,2026-08-17 10:10:48.923623+00:00
21457,CRS_692,postgres,courses_db,courses,691,v1,loaded,2026-08-17 10:10:48.923623+00:00
21458,CRS_693,postgres,courses_db,courses,692,v1,loaded,2026-08-17 10:10:48.923623+00:00
21459,CRS_694,postgres,courses_db,courses,693,v1,loaded,2026-08-17 10:10:48.923623+00:00
21460,CRS_695,postgres,courses_db,courses,694,v1,loaded,2026-08-17 10:10:48.923623+00:00
21461,CRS_696,postgres,courses_db,courses,695,v1,loaded,2026-08-17 10:10:48.923623+00:00
21462,CRS_697,postgres,courses_db,courses,696,v1,loaded,2026-08-17 10:10:48.923623+00:00
21463,CRS_698,postgres,courses_db,courses,697,v1,loaded,2026-08-17 10:10:48.923623+00:00
21464,CRS_699,postgres,courses_db,courses,698,v1,loaded,2026-08-17 10:10:48.923623+00:00
21465,CRS_700,postgres,courses_db,courses,699,v1,loaded,2026-08-17 10:10:48.923623+00:00
21466,CRS_701,postgres,courses_db,courses,700,v1,loaded,2026-08-17 10:10:48.923623+00:00
21467,CRS_702,postgres,courses_db,courses,701,v1,loaded,2026-08-17 10:10:48.923623+00:00
21468,CRS_703,postgres,courses_db,courses,702,v1,loaded,2026-08-17 10:10:48.923623+00:00
21469,CRS_704,postgres,courses_db,courses,703,v1,loaded,2026-08-17 10:10:48.923623+00:00
21470,CRS_705,postgres,courses_db,courses,704,v1,loaded,2026-08-17 10:10:48.923623+00:00
21471,CRS_706,postgres,courses_db,courses,705,v1,loaded,2026-08-17 10:10:48.923623+00:00
21472,CRS_707,postgres,courses_db,courses,706,v1,loaded,2026-08-17 10:10:48.923623+00:00
21473,CRS_708,postgres,courses_db,courses,707,v1,loaded,2026-08-17 10:10:48.923623+00:00
21474,CRS_709,postgres,courses_db,courses,708,v1,loaded,2026-08-17 10:10:48.923623+00:00
21475,CRS_710,postgres,courses_db,courses,709,v1,loaded,2026-08-17 10:10:48.923623+00:00
21476,CRS_711,postgres,courses_db,courses,710,v1,loaded,2026-08-17 10:10:48.923623+00:00
21477,CRS_712,postgres,courses_db,courses,711,v1,loaded,2026-08-17 10:10:48.923623+00:00
21478,CRS_713,postgres,courses_db,courses,712,v1,loaded,2026-08-17 10:10:48.923623+00:00
21479,CRS_714,postgres,courses_db,courses,713,v1,loaded,2026-08-17 10:10:48.923623+00:00
21480,CRS_715,postgres,courses_db,courses,714,v1,loaded,2026-08-17 10:10:48.923623+00:00
21481,CRS_716,postgres,courses_db,courses,715,v1,loaded,2026-08-17 10:10:48.923623+00:00
21482,CRS_717,postgres,courses_db,courses,716,v1,loaded,2026-08-17 10:10:48.923623+00:00
21483,CRS_718,postgres,courses_db,courses,717,v1,loaded,2026-08-17 10:10:48.923623+00:00
21484,CRS_719,postgres,courses_db,courses,718,v1,loaded,2026-08-17 10:10:48.923623+00:00
21485,CRS_720,postgres,courses_db,courses,719,v1,loaded,2026-08-17 10:10:48.923623+00:00
21486,CRS_721,postgres,courses_db,courses,720,v1,loaded,2026-08-17 10:10:48.923623+00:00
21487,CRS_722,postgres,courses_db,courses,721,v1,loaded,2026-08-17 10:10:48.923623+00:00
21488,CRS_723,postgres,courses_db,courses,722,v1,loaded,2026-08-17 10:10:48.923623+00:00
21489,CRS_724,postgres,courses_db,courses,723,v1,loaded,2026-08-17 10:10:48.923623+00:00
21490,CRS_725,postgres,courses_db,courses,724,v1,loaded,2026-08-17 10:10:48.923623+00:00
21491,CRS_726,postgres,courses_db,courses,725,v1,loaded,2026-08-17 10:10:48.923623+00:00
21492,CRS_727,postgres,courses_db,courses,726,v1,loaded,2026-08-17 10:10:48.923623+00:00
21493,CRS_728,postgres,courses_db,courses,727,v1,loaded,2026-08-17 10:10:48.923623+00:00
21494,CRS_729,postgres,courses_db,courses,728,v1,loaded,2026-08-17 10:10:48.923623+00:00
21495,CRS_730,postgres,courses_db,courses,729,v1,loaded,2026-08-17 10:10:48.923623+00:00
21496,CRS_731,postgres,courses_db,courses,730,v1,loaded,2026-08-17 10:10:48.923623+00:00
21497,CRS_732,postgres,courses_db,courses,731,v1,loaded,2026-08-17 10:10:48.923623+00:00
21498,CRS_733,postgres,courses_db,courses,732,v1,loaded,2026-08-17 10:10:48.923623+00:00
21499,CRS_734,postgres,courses_db,courses,733,v1,loaded,2026-08-17 10:10:48.923623+00:00
21500,CRS_735,postgres,courses_db,courses,734,v1,loaded,2026-08-17 10:10:48.923623+00:00
21501,CRS_736,postgres,courses_db,courses,735,v1,loaded,2026-08-17 10:10:48.923623+00:00
21502,CRS_737,postgres,courses_db,courses,736,v1,loaded,2026-08-17 10:10:48.923623+00:00
21503,CRS_738,postgres,courses_db,courses,737,v1,loaded,2026-08-17 10:10:48.923623+00:00
21504,CRS_739,postgres,courses_db,courses,738,v1,loaded,2026-08-17 10:10:48.923623+00:00
21505,CRS_740,postgres,courses_db,courses,739,v1,loaded,2026-08-17 10:10:48.923623+00:00
21506,CRS_741,postgres,courses_db,courses,740,v1,loaded,2026-08-17 10:10:48.923623+00:00
21507,CRS_742,postgres,courses_db,courses,741,v1,loaded,2026-08-17 10:10:48.923623+00:00
21508,CRS_743,postgres,courses_db,courses,742,v1,loaded,2026-08-17 10:10:48.923623+00:00
21509,CRS_744,postgres,courses_db,courses,743,v1,loaded,2026-08-17 10:10:48.923623+00:00
21510,CRS_745,postgres,courses_db,courses,744,v1,loaded,2026-08-17 10:10:48.923623+00:00
21511,CRS_746,postgres,courses_db,courses,745,v1,loaded,2026-08-17 10:10:48.923623+00:00
21512,CRS_747,postgres,courses_db,courses,746,v1,loaded,2026-08-17 10:10:48.923623+00:00
21513,CRS_748,postgres,courses_db,courses,747,v1,loaded,2026-08-17 10:10:48.923623+00:00
21514,CRS_749,postgres,courses_db,courses,748,v1,loaded,2026-08-17 10:10:48.923623+00:00
21515,CRS_750,postgres,courses_db,courses,749,v1,loaded,2026-08-17 10:10:48.923623+00:00
21516,CRS_751,postgres,courses_db,courses,750,v1,loaded,2026-08-17 10:10:48.923623+00:00
21517,CRS_752,postgres,courses_db,courses,751,v1,loaded,2026-08-17 10:10:48.923623+00:00
21518,CRS_753,postgres,courses_db,courses,752,v1,loaded,2026-08-17 10:10:48.923623+00:00
21519,CRS_754,postgres,courses_db,courses,753,v1,loaded,2026-08-17 10:10:48.923623+00:00
21520,CRS_755,postgres,courses_db,courses,754,v1,loaded,2026-08-17 10:10:48.923623+00:00
21521,CRS_756,postgres,courses_db,courses,755,v1,loaded,2026-08-17 10:10:48.923623+00:00
21522,CRS_757,postgres,courses_db,courses,756,v1,loaded,2026-08-17 10:10:48.923623+00:00
21523,CRS_758,postgres,courses_db,courses,757,v1,loaded,2026-08-17 10:10:48.923623+00:00
21524,CRS_759,postgres,courses_db,courses,758,v1,loaded,2026-08-17 10:10:48.923623+00:00
21525,CRS_760,postgres,courses_db,courses,759,v1,loaded,2026-08-17 10:10:48.923623+00:00
21526,CRS_761,postgres,courses_db,courses,760,v1,loaded,2026-08-17 10:10:48.923623+00:00
21527,CRS_762,postgres,courses_db,courses,761,v1,loaded,2026-08-17 10:10:48.923623+00:00
21528,CRS_763,postgres,courses_db,courses,762,v1,loaded,2026-08-17 10:10:48.923623+00:00
21529,CRS_764,postgres,courses_db,courses,763,v1,loaded,2026-08-17 10:10:48.923623+00:00
21530,CRS_765,postgres,courses_db,courses,764,v1,loaded,2026-08-17 10:10:48.923623+00:00
21531,CRS_766,postgres,courses_db,courses,765,v1,loaded,2026-08-17 10:10:48.923623+00:00
21532,CRS_767,postgres,courses_db,courses,766,v1,loaded,2026-08-17 10:10:48.923623+00:00
21533,CRS_768,postgres,courses_db,courses,767,v1,loaded,2026-08-17 10:10:48.923623+00:00
21534,CRS_769,postgres,courses_db,courses,768,v1,loaded,2026-08-17 10:10:48.923623+00:00
21535,CRS_770,postgres,courses_db,courses,769,v1,loaded,2026-08-17 10:10:48.923623+00:00
21536,CRS_771,postgres,courses_db,courses,770,v1,loaded,2026-08-17 10:10:48.923623+00:00
21537,CRS_772,postgres,courses_db,courses,771,v1,loaded,2026-08-17 10:10:48.923623+00:00
21538,CRS_773,postgres,courses_db,courses,772,v1,loaded,2026-08-17 10:10:48.923623+00:00
21539,CRS_774,postgres,courses_db,courses,773,v1,loaded,2026-08-17 10:10:48.923623+00:00
21540,CRS_775,postgres,courses_db,courses,774,v1,loaded,2026-08-17 10:10:48.923623+00:00
21541,CRS_776,postgres,courses_db,courses,775,v1,loaded,2026-08-17 10:10:48.923623+00:00
21542,CRS_777,postgres,courses_db,courses,776,v1,loaded,2026-08-17 10:10:48.923623+00:00
21543,CRS_778,postgres,courses_db,courses,777,v1,loaded,2026-08-17 10:10:48.923623+00:00
21544,CRS_779,postgres,courses_db,courses,778,v1,loaded,2026-08-17 10:10:48.923623+00:00
21545,CRS_780,postgres,courses_db,courses,779,v1,loaded,2026-08-17 10:10:48.923623+00:00
21546,CRS_781,postgres,courses_db,courses,780,v1,loaded,2026-08-17 10:10:48.923623+00:00
21547,CRS_782,postgres,courses_db,courses,781,v1,loaded,2026-08-17 10:10:48.923623+00:00
21548,CRS_783,postgres,courses_db,courses,782,v1,loaded,2026-08-17 10:10:48.923623+00:00
21549,CRS_784,postgres,courses_db,courses,783,v1,loaded,2026-08-17 10:10:48.923623+00:00
21550,CRS_785,postgres,courses_db,courses,784,v1,loaded,2026-08-17 10:10:48.923623+00:00
21551,CRS_786,postgres,courses_db,courses,785,v1,loaded,2026-08-17 10:10:48.923623+00:00
21552,CRS_787,postgres,courses_db,courses,786,v1,loaded,2026-08-17 10:10:48.923623+00:00
21553,CRS_788,postgres,courses_db,courses,787,v1,loaded,2026-08-17 10:10:48.923623+00:00
21554,CRS_789,postgres,courses_db,courses,788,v1,loaded,2026-08-17 10:10:48.923623+00:00
21555,CRS_790,postgres,courses_db,courses,789,v1,loaded,2026-08-17 10:10:48.923623+00:00
21556,CRS_791,postgres,courses_db,courses,790,v1,loaded,2026-08-17 10:10:48.923623+00:00
21557,CRS_792,postgres,courses_db,courses,791,v1,loaded,2026-08-17 10:10:48.923623+00:00
21558,CRS_793,postgres,courses_db,courses,792,v1,loaded,2026-08-17 10:10:48.923623+00:00
21559,CRS_794,postgres,courses_db,courses,793,v1,loaded,2026-08-17 10:10:48.923623+00:00
21560,CRS_795,postgres,courses_db,courses,794,v1,loaded,2026-08-17 10:10:48.923623+00:00
21561,CRS_796,postgres,courses_db,courses,795,v1,loaded,2026-08-17 10:10:48.923623+00:00
21562,CRS_797,postgres,courses_db,courses,796,v1,loaded,2026-08-17 10:10:48.923623+00:00
21563,CRS_798,postgres,courses_db,courses,797,v1,loaded,2026-08-17 10:10:48.923623+00:00
21564,CRS_799,postgres,courses_db,courses,798,v1,loaded,2026-08-17 10:10:48.923623+00:00
21565,CRS_800,postgres,courses_db,courses,799,v1,loaded,2026-08-17 10:10:48.923623+00:00
21566,CRS_801,postgres,courses_db,courses,800,v1,loaded,2026-08-17 10:10:48.923623+00:00
21567,CRS_802,postgres,courses_db,courses,801,v1,loaded,2026-08-17 10:10:48.923623+00:00
21568,CRS_803,postgres,courses_db,courses,802,v1,loaded,2026-08-17 10:10:48.923623+00:00
21569,CRS_804,postgres,courses_db,courses,803,v1,loaded,2026-08-17 10:10:48.923623+00:00
21570,CRS_805,postgres,courses_db,courses,804,v1,loaded,2026-08-17 10:10:48.923623+00:00
21571,CRS_806,postgres,courses_db,courses,805,v1,loaded,2026-08-17 10:10:48.923623+00:00
21572,CRS_807,postgres,courses_db,courses,806,v1,loaded,2026-08-17 10:10:48.923623+00:00
21573,CRS_808,postgres,courses_db,courses,807,v1,loaded,2026-08-17 10:10:48.923623+00:00
21574,CRS_809,postgres,courses_db,courses,808,v1,loaded,2026-08-17 10:10:48.923623+00:00
21575,CRS_810,postgres,courses_db,courses,809,v1,loaded,2026-08-17 10:10:48.923623+00:00
21576,CRS_811,postgres,courses_db,courses,810,v1,loaded,2026-08-17 10:10:48.923623+00:00
21577,CRS_812,postgres,courses_db,courses,811,v1,loaded,2026-08-17 10:10:48.923623+00:00
21578,CRS_813,postgres,courses_db,courses,812,v1,loaded,2026-08-17 10:10:48.923623+00:00
21579,CRS_814,postgres,courses_db,courses,813,v1,loaded,2026-08-17 10:10:48.923623+00:00
21580,CRS_815,postgres,courses_db,courses,814,v1,loaded,2026-08-17 10:10:48.923623+00:00
21581,CRS_816,postgres,courses_db,courses,815,v1,loaded,2026-08-17 10:10:48.923623+00:00
21582,CRS_817,postgres,courses_db,courses,816,v1,loaded,2026-08-17 10:10:48.923623+00:00
21583,CRS_818,postgres,courses_db,courses,817,v1,loaded,2026-08-17 10:10:48.923623+00:00
21584,CRS_819,postgres,courses_db,courses,818,v1,loaded,2026-08-17 10:10:48.923623+00:00
21585,CRS_820,postgres,courses_db,courses,819,v1,loaded,2026-08-17 10:10:48.923623+00:00
21586,CRS_821,postgres,courses_db,courses,820,v1,loaded,2026-08-17 10:10:48.923623+00:00
21587,CRS_822,postgres,courses_db,courses,821,v1,loaded,2026-08-17 10:10:48.923623+00:00
21588,CRS_823,postgres,courses_db,courses,822,v1,loaded,2026-08-17 10:10:48.923623+00:00
21589,CRS_824,postgres,courses_db,courses,823,v1,loaded,2026-08-17 10:10:48.923623+00:00
21590,CRS_825,postgres,courses_db,courses,824,v1,loaded,2026-08-17 10:10:48.923623+00:00
21591,CRS_826,postgres,courses_db,courses,825,v1,loaded,2026-08-17 10:10:48.923623+00:00
21592,CRS_827,postgres,courses_db,courses,826,v1,loaded,2026-08-17 10:10:48.923623+00:00
21593,CRS_828,postgres,courses_db,courses,827,v1,loaded,2026-08-17 10:10:48.923623+00:00
21594,CRS_829,postgres,courses_db,courses,828,v1,loaded,2026-08-17 10:10:48.923623+00:00
21595,CRS_830,postgres,courses_db,courses,829,v1,loaded,2026-08-17 10:10:48.923623+00:00
21596,CRS_831,postgres,courses_db,courses,830,v1,loaded,2026-08-17 10:10:48.923623+00:00
