course_id,institution_id,course_name,department,duration_years,intake_capacity,fee_per_year,course_status,last_updated
CRS_877,INST_0321,M.Tech Computer Science,PG-CSE,2,58,224027.00,active,2026-07-23 12:00:00
CRS_878,INST_0322,B.Tech Internet of Things,IOT,4,35,138301.00,active,2024-10-19 12:00:00
CRS_879,INST_0322,Diploma in Computer Engineering,DIP-CSE,3,166,231542.00,active,2026-05-16 12:00:00
CRS_88,INST_0033,B.Tech Aerospace Engineering,AE,4,82,29991.00,active,2026-06-17 12:00:00
CRS_880,INST_0322,M.Tech Artificial Intelligence,PG-AI,2,72,225383.00,active,2024-11-30 12:00:00
CRS_881,INST_0323,MBA Business Analytics,MBA-BA,2,178,60207.00,active,2026-05-11 12:00:00
CRS_882,INST_0323,M.Tech Power Systems,PG-EEE,2,39,75549.00,active,2026-06-12 12:00:00
CRS_883,INST_0323,Diploma in Artificial Intelligence,DIP-AI,3,124,41294.00,active,2026-05-04 12:00:00
CRS_884,INST_0323,B.Tech Computer Science and Engineering,CSE,4,151,94205.00,active,2026-08-06 12:00:00
CRS_885,INST_0324,B.Arch,ARCH,5,32,207999.00,active,2022-03-20 12:00:00
CRS_886,INST_0324,Diploma in Civil Engineering,DIP-CIVIL,3,65,106158.00,closed,2025-01-29 12:00:00
CRS_887,INST_0324,B.Tech Electronics and Communication Engineering,ECE,4,177,160483.00,active,2024-03-22 12:00:00
CRS_888,INST_0324,B.Tech Aerospace Engineering,AE,4,87,124557.00,active,2026-05-29 12:00:00
CRS_889,INST_0325,B.Tech Computer Science and Business Systems,CSBS,4,153,67087.00,active,2026-04-22 12:00:00
CRS_89,INST_0033,MBA,MBA,2,110,221552.00,active,2025-02-04 12:00:00
CRS_890,INST_0325,B.Tech Electronics and Communication Engineering,ECE,4,37,90321.00,active,2026-07-26 12:00:00
CRS_891,INST_0325,Diploma in Civil Engineering,DIP-CIVIL,3,59,125256.00,active,2026-06-24 12:00:00
CRS_892,INST_0326,Diploma in Civil Engineering,DIP-CIVIL,3,91,219890.00,active,2026-07-27 12:00:00
CRS_893,INST_0326,M.Tech Computer Science,PG-CSE,2,145,67209.00,active,2025-07-06 12:00:00
CRS_894,INST_0326,B.Tech Aerospace Engineering,AE,4,75,74933.00,active,2025-02-03 12:00:00
CRS_895,INST_0326,B.Tech Computer Science and Engineering,CSE,4,52,216918.00,active,2026-08-06 12:00:00
CRS_896,INST_0327,Diploma in Computer Engineering,DIP-CSE,3,62,122046.00,active,2026-04-29 12:00:00
CRS_897,INST_0327,B.Tech Biotechnology,BT,4,97,175219.00,active,2026-05-05 12:00:00
CRS_898,INST_0327,Diploma in Mechanical Engineering,DIP-MECH,3,136,213211.00,active,2021-11-11 12:00:00
CRS_899,INST_0328,M.Tech VLSI Design,PG-ECE,2,100,148765.00,active,2026-06-16 12:00:00
CRS_9,INST_0004,B.Tech Data Science,DS,4,150,155521.00,active,2026-07-21 12:00:00
CRS_90,INST_0033,MCA,MCA,3,36,219745.00,active,2026-05-23 12:00:00
CRS_900,INST_0328,B.Tech Robotics and Automation,ROB,4,117,73171.00,active,2026-05-10 12:00:00
CRS_901,INST_0328,B.Tech Mechanical Engineering,MECH,4,157,55679.00,active,2022-02-14 12:00:00
CRS_902,INST_0328,B.Tech Civil Engineering,CIVIL,4,74,27873.00,active,2026-07-06 12:00:00
CRS_903,INST_0329,B.Tech Artificial Intelligence and Machine Learning,AIML,4,178,245052.00,active,2026-07-13 12:00:00
CRS_904,INST_0329,B.Pharm,PHARM,4,138,155382.00,active,2021-07-31 12:00:00
CRS_905,INST_0330,B.Arch,ARCH,5,165,247842.00,closed,2026-08-03 12:00:00
CRS_906,INST_0330,B.Tech Civil Engineering,CIVIL,4,39,198886.00,active,2026-07-23 12:00:00
CRS_907,INST_0330,B.Tech Artificial Intelligence and Data Science,AIDS,4,90,196593.00,active,2026-06-05 12:00:00
CRS_908,INST_0330,M.Tech Power Systems,PG-EEE,2,52,181215.00,active,2026-07-03 12:00:00
CRS_909,INST_0331,B.Tech Internet of Things,IOT,4,164,221009.00,active,2023-11-07 12:00:00
CRS_91,INST_0033,Diploma in Mechanical Engineering,DIP-MECH,3,92,42361.00,active,2026-05-18 12:00:00
CRS_910,INST_0331,Diploma in Artificial Intelligence,DIP-AI,3,120,194041.00,active,2023-02-27 12:00:00
CRS_911,INST_0331,M.Tech Computer Science,PG-CSE,2,72,166992.00,active,2026-04-24 12:00:00
CRS_912,INST_0331,B.Tech Computer Science and Engineering,CSE,4,112,158030.00,active,2026-07-30 12:00:00
CRS_913,INST_0255,B.Tech Civil Engineering,CIVIL,4,121,213813.00,active,2026-05-15 12:00:00
CRS_914,INST_0255,B.Tech Chemical Engineering,CHEM,4,108,38292.00,active,2024-02-22 12:00:00
CRS_915,INST_0255,M.Tech VLSI Design,PG-ECE,2,107,105344.00,active,2026-04-30 12:00:00
CRS_916,INST_0333,B.Tech Cybersecurity and Digital Forensics,CYS,4,81,34257.00,active,2021-08-22 12:00:00
CRS_917,INST_0333,MBA,MBA,2,112,44020.00,closed,2025-04-18 12:00:00
CRS_918,INST_0333,B.Tech Computer Science and Engineering,CSE,4,46,172190.00,active,2022-01-26 12:00:00
CRS_919,INST_0334,Diploma in Computer Engineering,DIP-CSE,3,47,177121.00,closed,2026-07-09 12:00:00
CRS_92,INST_0034,B.Tech Artificial Intelligence and Machine Learning,AIML,4,47,46382.00,active,2023-07-13 12:00:00
CRS_920,INST_0334,B.Tech Data Science,DS,4,64,72797.00,active,2023-01-01 12:00:00
CRS_921,INST_0334,Diploma in Artificial Intelligence,DIP-AI,3,104,211281.00,active,2026-06-04 12:00:00
CRS_922,INST_0255,B.Tech Computer Science and Business Systems,CSBS,4,150,204117.00,active,2026-07-24 12:00:00
CRS_923,INST_0255,B.Tech Cybersecurity and Digital Forensics,CYS,4,97,27718.00,active,2024-05-02 12:00:00
CRS_924,INST_0255,B.Tech Electronics and Communication Engineering,ECE,4,127,98596.00,active,2023-04-08 12:00:00
CRS_925,INST_0255,B.Tech Artificial Intelligence and Machine Learning,AIML,4,78,83039.00,active,2026-05-27 12:00:00
CRS_926,INST_0336,B.Tech Automobile Engineering,AUTO,4,173,86046.00,active,2026-05-31 12:00:00
CRS_927,INST_0010,M.Tech Power Systems,PG-EEE,2,179,69755.00,active,2026-04-29 12:00:00
CRS_928,INST_0336,M.Tech Data Science,PG-DS,2,50,155994.00,active,2026-06-30 12:00:00
CRS_929,INST_0336,M.Tech VLSI Design,PG-ECE,2,169,64173.00,closed,2024-11-12 12:00:00
CRS_93,INST_0034,B.Tech Automobile Engineering,AUTO,4,110,152387.00,active,2026-06-18 12:00:00
CRS_930,INST_0337,B.Tech Electrical and Electronics Engineering,EEE,4,32,136427.00,active,2023-10-25 12:00:00
CRS_931,INST_0337,B.Tech Robotics and Automation,ROB,4,118,176263.00,active,2023-08-01 12:00:00
CRS_932,INST_0337,B.Tech Computer Science and Engineering,CSE,4,153,145818.00,closed,2023-10-18 12:00:00
CRS_933,INST_0337,B.Tech Electronics and Communication Engineering,ECE,4,96,222706.00,active,2026-07-30 12:00:00
CRS_934,INST_0338,B.Tech Artificial Intelligence and Data Science,AIDS,4,130,105989.00,active,2026-05-05 12:00:00
CRS_935,INST_0338,B.Tech Mechanical Engineering,MECH,4,102,116280.00,active,2026-06-18 12:00:00
CRS_936,INST_0338,B.Pharm,PHARM,4,54,233246.00,active,2022-03-01 12:00:00
CRS_937,INST_0340,B.Tech Biotechnology,BT,4,112,30436.00,active,2026-08-02 12:00:00
CRS_938,INST_0340,B.Tech Electronics and Communication Engineering,ECE,4,69,249638.00,active,2026-06-23 12:00:00
CRS_939,INST_0341,Diploma in Civil Engineering,DIP-CIVIL,3,57,64974.00,active,2026-05-21 12:00:00
CRS_94,INST_0034,B.Tech Artificial Intelligence and Data Science,AIDS,4,105,138285.00,active,2026-05-19 12:00:00
CRS_940,INST_0341,B.Tech Mechanical Engineering,MECH,4,144,26922.00,active,2026-05-10 12:00:00
CRS_941,INST_0343,B.Tech Data Science,DS,4,170,113117.00,active,2023-03-28 12:00:00
CRS_942,INST_0343,B.Tech Aerospace Engineering,AE,4,75,214409.00,active,2024-10-04 12:00:00
CRS_943,INST_0343,Diploma in Mechanical Engineering,DIP-MECH,3,93,163412.00,active,2026-06-08 12:00:00
CRS_944,INST_0344,B.Tech Information Technology,IT,4,48,50679.00,active,2026-08-07 12:00:00
CRS_945,INST_0344,M.Tech Power Systems,PG-EEE,2,169,195186.00,active,2024-02-27 12:00:00
CRS_946,INST_0344,B.Tech Chemical Engineering,CHEM,4,32,189645.00,active,2024-04-24 12:00:00
CRS_947,INST_0345,B.Tech Computer Science and Business Systems,CSBS,4,94,95726.00,active,2026-05-02 12:00:00
CRS_948,INST_0345,B.Pharm,PHARM,4,64,207262.00,active,2025-01-11 12:00:00
CRS_949,INST_0345,M.Tech Computer Science,PG-CSE,2,171,199528.00,active,2026-07-11 12:00:00
CRS_95,INST_0034,MBA Business Analytics,MBA-BA,2,155,245238.00,active,2024-10-31 12:00:00
CRS_950,INST_0345,B.Tech Civil Engineering,CIVIL,4,151,46769.00,active,2026-08-04 12:00:00
CRS_951,INST_0346,B.Tech Automobile Engineering,AUTO,4,119,163494.00,active,2026-08-05 12:00:00
CRS_952,INST_0346,B.Tech Mechanical Engineering,MECH,4,179,135940.00,closed,2026-07-11 12:00:00
CRS_953,INST_0346,B.Tech Internet of Things,IOT,4,173,204899.00,active,2021-07-27 12:00:00
CRS_954,INST_0346,B.Tech Biotechnology,BT,4,66,159864.00,active,2022-04-30 12:00:00
CRS_955,INST_0347,MBA Business Analytics,MBA-BA,2,172,40457.00,active,2026-05-18 12:00:00
CRS_956,INST_0347,B.Tech Robotics and Automation,ROB,4,68,175830.00,closed,2026-06-20 12:00:00
CRS_957,INST_0347,B.Tech Data Science,DS,4,105,90785.00,active,2026-05-18 12:00:00
CRS_958,INST_0347,M.Tech Data Science,PG-DS,2,132,154523.00,active,2022-02-23 12:00:00
CRS_959,INST_0348,B.Tech Computer Science and Business Systems,CSBS,4,32,115943.00,closed,2021-06-03 12:00:00
CRS_96,INST_0035,M.Tech Computer Science,PG-CSE,2,118,193419.00,active,2023-10-22 12:00:00
CRS_960,INST_0348,B.Tech Artificial Intelligence and Data Science,AIDS,4,175,62870.00,active,2026-07-28 12:00:00
CRS_961,INST_0255,B.Tech Artificial Intelligence and Machine Learning,AIML,4,162,193651.00,active,2022-05-15 12:00:00
CRS_962,INST_0255,B.Tech Data Science,DS,4,112,249565.00,closed,2026-07-22 12:00:00
CRS_963,INST_0350,M.Tech VLSI Design,PG-ECE,2,110,42180.00,active,2026-04-18 12:00:00
CRS_964,INST_0350,Diploma in Computer Engineering,DIP-CSE,3,163,218272.00,active,2026-06-01 12:00:00
CRS_965,INST_0350,B.Tech Electrical and Electronics Engineering,EEE,4,60,208337.00,active,2026-05-13 12:00:00
CRS_966,INST_0350,B.Tech Computer Science and Engineering,CSE,4,97,97888.00,active,2026-06-09 12:00:00
CRS_967,INST_0351,M.Tech VLSI Design,PG-ECE,2,43,108032.00,active,2026-06-19 12:00:00
CRS_968,INST_0351,Diploma in Civil Engineering,DIP-CIVIL,3,50,230769.00,active,2025-02-04 12:00:00
CRS_969,INST_0351,B.Tech Internet of Things,IOT,4,152,219940.00,active,2026-04-21 12:00:00
CRS_97,INST_0035,B.Tech Computer Science and Business Systems,CSBS,4,89,42230.00,closed,2026-05-12 12:00:00
CRS_970,INST_0352,MBA,MBA,2,53,165643.00,active,2026-06-29 12:00:00
CRS_971,INST_0352,B.Tech Robotics and Automation,ROB,4,72,72648.00,active,2026-07-21 12:00:00
CRS_972,INST_0352,Diploma in Electrical Engineering,DIP-EEE,3,147,223772.00,active,2026-06-30 12:00:00
CRS_973,INST_0352,B.Tech Internet of Things,IOT,4,115,204309.00,active,2026-06-24 12:00:00
CRS_974,INST_0353,B.Tech Computer Science and Business Systems,CSBS,4,90,133798.00,active,2026-07-07 12:00:00
CRS_975,INST_0353,MCA,MCA,3,149,143197.00,active,2026-07-01 12:00:00
CRS_976,INST_0353,B.Tech Robotics and Automation,ROB,4,78,121504.00,active,2021-11-26 12:00:00
CRS_977,INST_0353,B.Tech Electrical and Electronics Engineering,EEE,4,136,110890.00,active,2026-06-29 12:00:00
CRS_978,INST_0354,B.Pharm,PHARM,4,113,219001.00,active,2026-04-27 12:00:00
CRS_979,INST_0354,B.Tech Civil Engineering,CIVIL,4,57,168587.00,active,2026-05-20 12:00:00
CRS_98,INST_0035,M.Tech Artificial Intelligence,PG-AI,2,96,124388.00,active,2021-09-25 12:00:00
CRS_980,INST_0354,B.Tech Electrical and Electronics Engineering,EEE,4,161,207372.00,active,2026-08-10 12:00:00
CRS_981,INST_0355,M.Tech Artificial Intelligence,PG-AI,2,74,89522.00,active,2026-05-07 12:00:00
CRS_982,INST_0355,B.Pharm,PHARM,4,71,187212.00,active,2026-06-06 12:00:00
CRS_983,INST_0356,B.Tech Computer Science and Business Systems,CSBS,4,155,186199.00,active,2026-05-19 12:00:00
CRS_984,INST_0356,B.Tech Information Technology,IT,4,114,213947.00,active,2026-07-28 12:00:00
CRS_985,INST_0356,B.Tech Computer Science and Engineering,CSE,4,169,111748.00,active,2026-05-28 12:00:00
CRS_986,INST_0356,M.Tech VLSI Design,PG-ECE,2,34,112189.00,active,2026-05-07 12:00:00
CRS_987,INST_0357,MBA,MBA,2,73,211966.00,active,2026-05-19 12:00:00
CRS_988,INST_0357,Diploma in Electrical Engineering,DIP-EEE,3,119,104811.00,active,2026-07-06 12:00:00
CRS_989,INST_0357,M.Tech Data Science,PG-DS,2,52,207537.00,closed,2026-06-19 12:00:00
CRS_99,INST_0036,B.Tech Computer Science and Business Systems,CSBS,4,160,174921.00,active,2026-06-25 12:00:00
CRS_990,INST_0357,B.Tech Cybersecurity and Digital Forensics,CYS,4,78,210267.00,active,2024-02-17 12:00:00
CRS_991,INST_0358,Diploma in Electrical Engineering,DIP-EEE,3,129,63504.00,active,2024-04-13 12:00:00
CRS_992,INST_0358,M.Tech Data Science,PG-DS,2,110,39263.00,active,2024-05-24 12:00:00
CRS_993,INST_0359,Diploma in Artificial Intelligence,DIP-AI,3,163,112960.00,active,2026-04-22 12:00:00
CRS_994,INST_0359,B.Tech Mechanical Engineering,MECH,4,92,196075.00,active,2024-04-16 12:00:00
CRS_995,INST_0361,M.Tech VLSI Design,PG-ECE,2,120,194872.00,active,2026-05-29 12:00:00
CRS_996,INST_0361,B.Tech Mechanical Engineering,MECH,4,143,114706.00,active,2026-06-24 12:00:00
CRS_997,INST_0362,M.Tech Artificial Intelligence,PG-AI,2,79,76468.00,active,2026-05-18 12:00:00
CRS_998,INST_0362,B.Tech Electronics and Communication Engineering,ECE,4,150,28831.00,active,2023-04-16 12:00:00
CRS_999,INST_0362,B.Tech Artificial Intelligence and Machine Learning,AIML,4,104,109779.00,active,2022-08-02 12:00:00
